ids,names,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,monthly_listeners
4iom7VVRU6AHRIu1JUXpLG,boy harsher,51,305726,"grave wave, western mass indie",2016,2022,20,1,577342
0khzcQ6PQU5a6dl1Qss3pt,lorrie morgan,45,412614,"country, country dawn, country road",1989,2023,20,1,407267
7DnDbWjGUzhCnQiTDTye5l,ron dante,8,547,pop,1970,2021,12,2,1705
5EmjUd3gfvKctLORYdLhpy,bill martin,6,196,library music,2011,2018,3,1,1787
1sOYeIJ9RXcjlk8eIlv1U5,redogre,14,2433,"j-core, speedcore",2013,2022,5,6,4114
77vAGGUqyyhH8JCYSsKbka,takafin,24,11467,j-reggae,2017,2023,9,1,12109
2SXhbucehn00OBVKhzxDyM,erica banks,47,156750,trap queen,2019,2024,20,1,705648
1UlsYUMhdvKPpLGtRrN0Dn,jimmy gourley,3,223,jazz guitar,1972,2021,8,8,285
6N08xR9dow6e9V66YjZV5z,mumblz,1,141,edm,2007,2015,3,2,345
0uSobLDqVMPaOzd2elMNCa,amen andrews,4,1988,braindance,2014,2014,1,4,833
0SeXXmFow13WNHCwgzrXWK,øyonn groven myhren,9,803,norwegian folk,1997,2024,14,1,1588
6Vm68846anDdlA1zEiKJ3b,"10,000 years",21,3563,psychedelic doom,2020,2022,8,5,14869
0UKLFKhxyicHinwgTW2KWd,anja kampe,13,93," soul , folk ",2007,2007,2,25,196
1I2SRusAAuL56wVdNJCBY8,comecon,9,6470,"swedish death metal, swedish metal",1993,1995,2,12,2630
69k6uTSZMPLpSnhmLCiKxQ,coal chamber,48,562817,"alternative metal, industrial metal, nu metal, rap metal, rap rock",1997,2015,5,14,531535
3iqTj2ISCCfGIAN2ZyggJO,the primitive quartet,28,7798,southern gospel,2009,2023,12,10,12893
3s4orfCrTNd3Kc8LUuAFNa,sub bass xxl,4,106,deep filthstep,2012,2012,2,1,120
4rc2oIEaSRPAWpwmXZvGe9,francesco piu,6,1125,italian blues,2010,2023,10,1,348
2r7POU2f5jV6x3k4vsNwrM,fiora,49,11455,vocal trance,2011,2024,20,1,578093
373cScYXY2oA6SKICK3Rj3,total angels violence,0,10,ukrainian black metal,2017,2017,1,5,1
2ZulgXPozVBLNaJPXR8MnV,3js,40,50669,"dutch pop, dutch rock, kermis",2007,2024,20,1,132747
0BwaNUDYVYe2Pt184AyRVN,tricky dicky,1,182,funk,2020,2020,3,1,202
7n8Q2zigv0vK6OU044zDND,luis alberto del paraná,30,15697,"arpa paraguaya, folklore paraguayo, polca paraguaya",1962,2023,20,12,31049
0Rq2hV3S3O4JMWbL2B510w,epic rap battles of history,51,403727,"antiviral pop, comic",2013,2024,20,1,335968
4zAOqBfNLyWFvj1e3yvypJ,catching flies,54,91687,"downtempo, indie dream pop",2019,2024,20,2,1598960
08p7B5OtcUuVblvkQIlBhJ,tyrese,56,2421807,"contemporary r&b, hip pop, r&b, urban contemporary",1998,2023,20,1,1475469
4FSTiQawX8fXrRMYNma5uh,夜に駆ける,3,873,japanese shoegaze,2021,2022,3,6,414
56IX7gGdBXRZbM9hdd94EB,no cars,0,290,pop,2015,2018,6,1,59
1ioFubkyRW98rgJuAaQHUV,klaus & kinski,17,13682,"murcia indie, spanish indie pop, spanish noise pop",2008,2021,9,5,5886
4F9stJgctKH0bQc4JPmgfd,robert pater,45,12876,"carnaval, levenslied",2013,2023,20,1,230685
3L2YNtNmhX2YWTsO6pxVXC,supersoaker,0,155,norwegian indie,2013,2016,5,1,39
1EyK0glCKdNVaKjVxFOHCD,letoya luckett,28,446455,"contemporary r&b, hip pop, r&b, urban contemporary",2014,2019,7,1,44305
0Ui6BXSgrOvh070lh0X2bb,franz crass,17,496,classical bass,1962,2023,10,12,4341
6hBrJJrcYoNhvLC6KaFR4b,eliminate,48,130107,"dubstep, gaming dubstep",2021,2024,20,1,491846
13Hgj60Q8b4VyVxvv6O92x,vincent & fernando,27,5601,volksmusik,2001,2022,17,1,14979
0Z88iXWc4YVhtu1eFtsGk6,wolves at the gate,43,119678,"christian metal, christian metalcore, christian rock",2011,2023,20,1,154906
09SVpoNxeMVRHY48xjqS0c,john rae,26,427,nz jazz,2020,2024,15,1,47550
0C5y3J9OO4Tmqbrq9y96tN,jon bw,5,647,hard house,2009,2023,20,2,1128
7m0vo8YcqFNXFOoKycpOES,samara lubelski,11,1383," rock , pop , baroque ",2004,2020,9,5,5261
0kKUL1UgCkMZPrTg4fvB5D,heft,15,689,russian dnb,2021,2024,20,4,5277
2zzOTg1SHx5vuqgcexJRxA,jack parow,44,79527,"african rock, afrikaans, afrikaans hip hop, south african hip hop, south african pop",2009,2023,20,1,363890
3IHvi45S5SITyNES9VzSjI,n.ssign,35,21686,k-pop boy group,2022,2024,10,2,39152
4tzvod2FeqFDigiG8x7UuQ,los barrankillos,14,4345,"punk catala, ska catala",2010,2015,3,14,4739
7fucM325lXZs0cfgV9dpS3,eddie c,32,7605,"balearic, canadian electronic, canadian house, nu disco",2003,2024,20,4,63155
1jtYlU6f7o7Z750yMvAd12,black front,0,372,turkish metal,2015,2021,5,4,72
4q2EA3Xk5DazpoO7k34Jvs,horseplay,0,208,south dakota indie,2015,2017,5,1,62
7DyzIv3RZPSFHEVDbmN0jI,hierophant,8,6608,"blackened hardcore, neo-crust",2013,2022,9,3,1226
61OnUq2Pb2GDDGlrHb7I6U,skálmöld,33,61908,"deep folk metal, folk metal, icelandic metal, icelandic punk, viking metal",2010,2023,14,2,36050
35dxfY1wywqVRUEaVuMm13,bou,65,108818,deep rai,2021,2024,20,1,4370420
1NCnQ9y6UJ9HyBRJQfYiQY,james ashley franklin,1,69,shakuhachi,1997,2003,4,4,114
7o4CPKX4HxjEQw4yAN0Wcq,diy hifi,1,219,dance,2018,2019,5,2,401
1C57JRydfB1e0s8JVa5td0,chikatilo,0,917,belgian death metal,2015,2015,1,9,125
3SFVIUlipGj3RpWCKe9s73,lox chatterbox,52,59244,"bass trap, traprun",2016,2024,20,1,1192568
6FYVyRIK5YHV3PQXdIDFTy,tim perkis,0,66,algorave,2003,2008,3,8,119
0QOQc6jEsPX5Y45TV0hXQy,chaos in the cbd,47,98316,"float house, jazz house, nz electronic",2016,2023,20,3,446398
6sseiKkl0ugvHy2WH0GCTR,priya,49,6526,"mantra, modern bhajan",2010,2024,20,6,1283170
7zA1l5xc3Y669LbDdaD6dv,reinier van houdt,1,287,"dutch experimental, experimental classical",2016,2020,6,2,360
6onCDZIq7wuXe1grlmdxCi,hawkestrel,14,1349,deep space rock,2019,2024,11,1,9269
453hYnrCmYhOpPAZwwjkNh,vin sol,17,1234," dance , funk ",2013,2023,20,3,10641
3mKRPvIAjlxISAwFrqEHIy,la contundencia,7,914,folclor afrocolombiano,2000,2017,5,14,1590
3DHOtJqv0Bw65ENlK4FiSF,yovie & nuno,65,1425490,"indonesian pop, indonesian pop rock",2001,2022,11,1,5127109
2O6JUbMdyFG9vs4XY83zZ3,shypho,0,70," ambient , house ",2021,2021,6,2,4
1AALVhx2fv3f6kYdPP7cHY,errorbeauty,0,228,bulgarian electronic,2012,2020,3,4,85
2z29yJSE3G4gtpixpxKC5o,synergy sound,12,1895,future bass,2016,2020,14,5,4423
2Xra3T4FDsVVmHuIn3mNKh,robert farrugia,13,1459,drift,2013,2024,20,1,4390
0TOklRmKNlo71rhzOvem7M,ralph kiefer,13,3581,pop,2015,2024,7,5,2935
5tfeMyvpMr5ZVOR9hBrwDE,orange moon,19,128," dance , traditional ",2023,2024,8,1,16331
766wIvoqqGrjRDnExOjJls,thirteen senses,41,85615,"cornwall indie, piano rock",2005,2014,8,1,267442
6ihTqrjBvMSgztCI4BTQCY,elite force,24,7954,"breakbeat, nu skool breaks",2008,2024,20,1,27288
6nYTjfJFNic9m83TROYHUS,the duprees,30,41063,doo-wop,1965,2020,14,3,59807
6J7biCazzYhU3gM9j1wfid,jamiroquai,67,2328733,dance pop,1993,2023,20,1,5466370
1Mph5fmhA2i5VUgLcVhSCa,voicecoil,3,1213,"dark electro, futurepop, neo-synthpop",2014,2022,4,12,440
2V9MU5gvDR0ktsZ4FGoOQa,cheb zahouani,20,40687,"deep rai, rai, rif",1989,2024,20,9,8517
1nhmAyJdoAOMs54GhWAFAQ,jan james,6,1415," blues , country , house , rock , traditional , blues , gospel ",2003,2024,11,6,1372
1Q30Up3KFXXsjwKw9EXrlp,seán ó riada,21,2541,"irish classical, irish folk, jig and reel",1962,2017,15,15,21627
3iuobQyYhofKRr5W6HZoKt,phoebe snow,36,58219,"folk, jazz blues, singer-songwriter",1974,2019,9,1,151295
2zuRWgJOqLlJmGdcsiEueu,cambalache,1,661,son jarocho,2013,2017,2,12,127
2OpXRV68ugAWR3OmsuCyVT,gemstones,25,6844,christian,2015,2021,4,1,1996
39sLcZH9fpm4ydosF88sHE,behind closed doors,0,302,sasscore,2007,2017,2,3,11
5jCoozSbSPCRH2fQSwyRBS,linda waterfall,2,97," classical , jazz , choral , choir , romantic ",1979,2019,12,5,214
28IWBaQfkpVZHACBtkNejm,carnalation,1,507,"finnish death metal, grisly death metal",2012,2017,4,5,137
7zGRZCF0KZlDKuy3jU2lGq,myry,7,6262," ambient , dance , pop ",2020,2023,9,1,1706
61JrslREXq98hurYL2hYoc,lata mangeshkar,75,13882222,"classic bollywood, filmi, lata",2023,2024,20,12,13156672
552SWmdxvYk7tpaizbQlhO,wdng crshrs,30,16690,atl hip hop,2015,2022,10,1,73401
1J6vVQgVSsWTwVhPz1wQmq,iluiteq,17,757,drone ambient,2019,2024,13,2,9583
2lVPicgpjjlbROFIzwGm8V,björn ulvaeus,42,7440,classic swedish pop,1970,2023,12,1,210910
2VJSsbWgj20cKdjOTUwGLm,mexican ape-lord,0,185,"boston metal, melodic thrash",2014,2022,4,1,26
5ZmqtSfV4bMseeYE96i7Nt,fran perea,41,38084,spanish pop,2003,2024,20,1,280902
3d93jQ6vfQHLJSMbjr7o6M,bad moves,24,11028,"bubblegrunge, dc indie",2016,2023,11,4,20045
3oBOqR45cob1eJCskrYZGU,the jazz couriers,3,288,jazz,2008,2014,3,15,751
3dH7ZRgXMUUsJrhHeDPftx,willie wright,30,9915,traditional soul,2011,2022,3,2,77629
3HzHWvuRaKGrCXPloTNVOC,burning yellows,0,41,popgaze,2010,2011,2,2,10
2IHoZ3RrDJIikMRsYgHjhy,kizo,66,1187517,"polish hip hop, polish trap",2017,2024,20,1,2652126
2gbFrZ06uCjIZsE1LS46uV,fortuna,53,563,"color noise, white noise",2019,2023,13,3,530913
2Z6HvbXEkMHushFueiV5qC,sandip bhattacharjee,0,31,"hindustani vocal, indian classical, khayal",2014,2022,13,1,68
4G7Jkks8yUK0T2EOUNlVqu,cetacea,6,325,turkish post-punk,2018,2023,10,1,363
0s9MrSopEoAn8JqwBipgdO,little brother,40,138591,"alternative hip hop, hip hop, north carolina hip hop",2002,2023,16,2,148866
1mPhhdjInAQwRBg8mI20TV,gabi luthai,40,105197,viral pop brasileiro,2014,2023,20,1,194278
09XHfABirFD9bSQiqsevW4,keiichi,15,2846,deep german hip hop,2020,2022,6,1,5418
74cQCeEWQqyq9iGFTXUURH,cube::hard,7,872,deep happy hardcore,2008,2021,7,1,1844
6HCBnyTBSLdb3TFn2ayulY,leto,64,975259,"french hip hop, pop urbaine, rap francais",2018,2024,20,1,2261186
2MKTL40lyjR0TZPgj5YYq9,max würden,8,978,pop ambient,2012,2023,11,1,2294
4DkqOrj3Y3BW25U4t4BO0Z,wapassou,5,737,"rock progressif francais, synth prog",1994,2016,5,2,1855
3bUA5ltyxKcuYe5G2U0GA4,querbeat,55,94108,"karneval, kolsche karneval",2013,2024,20,1,718076
0YEPLajRmXpzLzHCoJOB6v,san francisco starlight orchestra,1,58," blues , jazz , blues ",1998,2014,2,24,227
2bI0HtNqWEpgG98jLQ0GEC,the cut losses,0,137,vancouver indie,2016,2020,2,5,47
7Iu1kovh7ZoSOeHFFnvx78,crazy bull,0,241,rock,2014,2018,3,3,75
5bfwk9JvkGJHqZNUJsGLVA,los guajes,7,1670,trash rock,2009,2012,3,10,1358
5KUM47Ze2PnAsbtjLqGVSu,daniel mock,6,548,country,2023,2024,20,1,946
1RLrzKW6HIlX06HuV8ch6D,lugburz sleed,1,487,"cosmic black metal, ukrainian black metal",2018,2022,15,6,228
5HjnKPNmBrfjXwxnIJR8ev,who parked the car,11,886," jazz , funk , latin ",2021,2024,15,1,3293
5kW3q7Vywlw24apaeufin6,dan black,29,16045,uk alternative pop,2009,2017,11,6,68837
1bUFSagZ8wbMENuauOCmXb,raw deal,4,281,hardcore,2004,2018,13,1,876
0YAmYesPdjvMPgnLKcDHR3,skazi,44,115634,psychedelic trance,2006,2024,20,1,335402
4J69yWrKwWJgjv3DKTZcGo,big brother & the holding company,54,273877,"blues rock, folk rock, psychedelic rock",1967,2023,20,1,1898245
4GVzBSa5Uqms0bVR6FH888,lily fuentes,16,2205,nueva ola chilena,2004,2004,1,14,9566
5g5gfQk7ayB806jZ9FFCjL,greg downey,28,10981,"progressive trance, tech trance, trance, uplifting trance",2012,2024,20,1,54621
492hDmhPyuIjP3MgTcIqgm,caro emerald,53,356846,"dutch pop, electro swing",2010,2023,20,6,1071730
63t3EqMeymxd4CM85RqsCd,steve moakler,34,35961,"acoustic pop, country pop",2009,2022,20,1,105432
3FchwAraSBTMy1yt8TLv1G,helma & selma,5,221,vintage dutch pop,1966,1968,2,2,1356
651IBnnG9nIIXO4N40bR6c,tommy sands,18,4758,deep adult standards,1986,2023,12,5,14538
05Gwq6atZPRnwqgmEin9mj,solace of luna,0,9,metal,2019,2019,1,12,1
5duAKDHcJRN3Ng6mAwzYUE,jeff van vliet,20,1805,levenslied,2008,2023,11,3,14497
1CJQof997PgCDAZYmbrm7P,dj romeo,9,784,dubsteppe,2014,2024,12,6,3866
0BcQEVYItPvoOCxLaAdHsn,christoph ullrich,9,158,german classical piano,1995,2023,20,8,624
6203wnH5ZX6U1s3CYacHKx,zdeněk fibich,25,2091,"czech classical, late romantic era",2003,2021,20,24,44037
2fVSVXAO5UftuzBca9SZQ6,estelas,28,154,study beats,2022,2023,9,1,59859
4YZ5ECfbM2xSTSQTJGBbO5,gerard way,49,473559," indie , metal , rock , punk , pop ",2014,2022,12,1,531067
4etazEwJ5tHdjhCyFihuIP,saint abdullah,16,3030,"deconstructed club, iranian experimental",2018,2024,20,1,9246
7ItkysfbgpA20pQ7fXZtp4,still virgin,32,35469,"bogor indie, indonesian emo, indonesian pop punk, indonesian rock",2016,2024,6,1,92029
2gCtGjKVc4tIzYTBLszXX5,trey gunn,6,8209,"chapman stick, instrumental rock",2010,2020,4,3,774
2dm7i2eKbWBMT7e4n4ajSR,the goombas,0,67,rock,2018,2019,4,1,14
2GpOLJx9dfVgipRfqm9Reg,angela giulini,0,25,fictitious orchestra,1995,2024,4,9,42
0Uc3zE1qiVYnRO7n3Vw0Jl,yomishious,1,282,rap,2018,2022,20,1,161
73rAjtdfp4Ul4NcZF8ZD5K,vida seca,0,230,musica goiana,2009,2021,6,7,97
5ZS223C6JyBfXasXxrRqOk,jhené aiko,77,7422117,r&b,2013,2024,20,1,13289816
222btEDKUjvUzjX0OZuWr3,anaté,6,2672,classical,2020,2023,18,1,1149
52J1XaSTui0ZylqVw0jxL9,delicious death,0,284,progressive jazz fusion,2010,2018,3,5,118
69QWUBY9qi1JJ8r8I8dV9V,hattie burleson,0,63,pre-war blues,2015,2015,1,7,26
0Idi5CuVXznxRkxzdUtdcQ,anitek,28,9853,reggae,2004,2021,20,9,44830
59bJcuop4XC4BqVdNDNvLt,grýlurnar,17,2453,"classic icelandic pop, icelandic pop, icelandic post-punk, icelandic punk, icelandic rock",1981,1983,2,4,8163
4Grfzb77VSh6uB6qkBXAOv,tommy pulse,8,784,hard trance,2005,2023,20,4,2194
6t5gYU75DSRMg97vSwJimG,deanna bogart,9,2580,"boogie-woogie, piano blues",1990,2014,9,5,2247
0GC2xMztA0aUE3LFATEYTH,the nice boys,0,645,portland punk,2016,2016,1,1,8
0kb4z2dr7DLBbGP1PObHEe,zen baboon,30,11641,"ambient psychill, psychill",2013,2024,15,5,36788
2vQavlZtDA660mnZotYIto,link wray,43,106643,"acoustic blues, cosmic american, garage rock, native american traditional, surf music, traditional blues",1990,2024,20,10,408490
6MBrChQq6vlId5qQOG1t8P,the sick rose,1,549,trash rock,2011,2018,5,4,256
7x2cq27brzKZqz3AYqKZxh,ostinat expressen,1,66,danish folk,1999,2016,2,13,61
1dwBagqqRcair60WjAtBob,patrick hazell,0,79," blues , blues ",1996,2016,6,12,19
6ijj2Tuy9FuIsL9rMNBYrr,pete wolf band,7,1397,german country,2017,2022,10,1,1257
74iIpQdZGd03g2Elf5xPHk,the welders,0,12," punk , pop ",2022,2022,1,12,44
5SJOBuxDIBFwU5HotgbtLe,t.j. kirk,3,1482," reggae , jazz , soul ",1995,2005,3,12,418
5bsplQQGGMtHNfzu2GuKmX,suvi karjula,10,799,"iskelma, laulaja-lauluntekija",2010,2023,16,1,2662
4aIGMhUjvOFtFIdMUAtx6a,patty kay,2,201,deep euro house,2013,2016,4,4,440
3ZiTZqKsdzDBjsJPKftAAK,tangorodrim,3,1566,"israeli metal, tolkien metal",2009,2016,3,6,422
2PKk8QW7MqGSob2k521nA0,prague wind quintet,6,64,wind quintet,1971,2020,19,11,757
7aUfy7sQbSJUW3RRDCnOW0,boil,17,2818,progressive alternative,2006,2013,4,1,7464
4JKA3TzfIb0A7TZlNqNrNJ,aart bergwerff,7,162,classical organ,2014,2023,4,32,708
6P8sG88viK5GpVoKliTc1b,reeperbahn,16,4055,"swedish post-punk, swedish punk",1979,1983,4,19,6759
360WNdhBjiIz8qnUOPyebr,hi-5,34,17608,australian children's music,2008,2019,5,4,45619
2mh9GWyLuLGXUZJd26dZAx,rasmus klump,32,3758,bornesange,2014,2024,16,6,30779
6DoK0FLDrd83NE8Y1EHzjp,rhymin simon,31,17770,oldschool deutschrap,2003,2023,20,1,37377
5Z2puKatD4b6fpIXObFKx1,mark condon,20,5149,apostolic worship,2000,2023,10,1,7296
154Kx4utAjEgGYu257wPvh,shelter point,10,2140,shiver pop,2012,2020,12,4,4302
6iNVICWoG8BfqoyejEQdpF,submerse,34,18284,"abstract beats, future garage, japanese beats, wonky",2012,2024,20,1,91083
6P9001LmAdPIqvcdDhYduM,ronnie atkins,32,7924,melodic hard rock,2020,2023,15,1,7285
4xbF2eLhSuN5vYhKnRCmTl,richie sosa,10,818,pop,2013,2021,5,1,1770
3Pq8gQMMLHIi8S3acSw7GX,hudsun,23,1901,rock,2019,2021,8,1,29035
67drSMarzjhEXxEJ2ATLfE,eighth wonder,30,24199,italo disco,1988,2015,3,10,70950
7DQ8fX4Fbi43HaesfrVYpO,hatiras,28,6978,jackin' house,2006,2024,20,2,55064
3pj8yUKN5sRyQS1xkRCTFi,kozypop,35,36984,korean r&b,2019,2023,20,8,94469
2TRWk2Z5dtbxZGCAKoEALB,alex malheiros,14,1559,jazz,2007,2022,8,4,3851
0TQ9tkMBAXDfjDpqxqGpOs,ken murray,0,60,contemporary,2002,2022,6,1,105
3l8A3VM3N2E4lx3afyMd9C,dj swagger,24,8630,lo-fi house,2018,2024,20,1,26630
1iZHwJJKrsgtYKWRotfMb5,hitchcockgohome!,0,126,french post-rock,2004,2020,5,1,22
1ZeZuI7ZkgyNJeQIj54Gvl,ranky tanky,12,9347,southern americana,2017,2022,6,1,3477
59CIPNdUfewexxn1CJEdp5,fozzy,47,196153,"comic metal, wrestling",2000,2023,19,1,569848
2qcGTB5s2t9o2w9SrI719s,pentakill,52,329271,melodic power metal,2014,2022,4,1,462284
5zLc4DH6a1wnEJmU6G3bFc,arash akbari,1,349,"drift, iranian experimental",2013,2021,3,5,150
7pTTIgq3BHTT5N1fMayX0U,the consouls,38,32621," jazz , pop ",2015,2023,20,1,76519
7s0VMiOaL1MrsLjy4FQdmb,rick frank,0,4,jazz composition,2006,2008,2,9,2
0AUwa5xmiy57qdGlOksvea,mutual benefit,32,29380,shimmer psych,2011,2024,20,5,62875
5RCPZrH2LNXY0HJEx9uTYb,groep twee,14,5753,"afrikaans, south african country",1969,2000,3,12,5937
6OgAO7QYncP5feMijPxBxi,magic dirt,27,28036,"australian alternative rock, australian rock",1996,2023,18,3,35107
6cwz4uw9Rb6QiWP3VYDzTs,enrique eboli,0,15,metal,2020,2023,2,10,1
6hisaXNnBVQatBQeY3MDTZ,bat & ryyd,24,6200,suomi rock,1989,2022,6,7,22018
2FCAnUNhu1cbNsLIEKYBOM,pelle gudmundsen-holmgreen,3,425,"danish contemporary classical, nordic contemporary classical",1997,2019,15,3,394
1y6jeiJ1L8vwgt7lHDqRKd,aroshanti,45,6992,"healing, meditation, tone",2006,2024,20,1,195170
0W8mX8Hp6RClg5ZnIQiOd6,andrea powell,2,72," indie , soul ",2020,2023,14,4,92
3KuLo66B73btyQpdXlkqFx,speaker knockerz,54,652183,"melodic rap, south carolina hip hop, trap",2013,2024,20,3,1458277
67DVoI1yayIO8DcKKtlbWk,"speed, glue & shinki",18,12131,"japanese psychedelic, psychedelic blues-rock",1971,2010,3,7,11740
2QIUEqPV5r74Z7vjLSxxez,wolfarian,2,812,czech metal,2015,2022,3,1,224
3xV3eo0bdD4hg3grfoZKvq,atman,8,374,world fusion,2015,2022,12,1,3296
0nYBNTKZQUNXTgJWbuX1UX,driving east,4,1904,"deep pop emo, neon pop punk",2008,2008,1,10,592
6IIRXaYBAhg4ypLAYWe4lC,rory ellis,1,231," country , folk ",2000,2019,6,1,182
2ZmmVo9SlM8XJH97UWEu7l,amy meredith,20,3610,christian,2009,2013,7,3,16565
3sJJPpzQTFGZ9T4TzNUQzN,bernadette le saché,7,497,histoire pour enfants,2007,2011,10,5,758
03c8mhSHvWAp8bwawGxAFZ,rudolph ganz,14,67,historic piano performance,2010,2024,4,2,10919
4JoDxgKuHJSQLBOqJAiPcD,bluemoongirl,1,313,"bruneian indie, bruneian pop",2019,2023,8,3,324
6304CN545CvN8hNfPKuWf1,rod argent,15,917,rock keyboard,1984,2023,11,2,2454
0Phsz67APh3HS5Oci09Vvm,bruce turner,3,92," jazz , traditional , contemporary ",1999,2020,4,13,219
3qp2x3V8TKROAYg3OlYceu,addis pablo,31,6805,modern reggae,2014,2023,20,1,55083
3wXpU8Femm6TOqTm4ic9zq,asia minor,11,5843,"deep progressive rock, italian progressive rock",2021,2021,3,8,2545
4PAH2hYK4vEvxLEwCg9zQ2,reach,35,7751,swedish melodic rock,2020,2024,17,1,88448
1hynEsM3auBViMFQdPR4xR,magic island,24,5018,experimental pop,2013,2024,15,3,15616
1cQDZ3vvObFtSUrCIxGig7,miljon,21,3168,stockholm indie,2018,2023,18,4,14597
672LRF3IQ1GpbT9bgGEXb8,ann blyth,3,629,vintage hollywood,1963,2021,4,5,207
2Rbrh4InjtWYtV97BV3vvf,jake leckie,2,127," jazz , gospel , latin ",2018,2022,3,1,303
72qc1S2CYJyPc1vpTBDJfG,gafacci,27,4013,"african electronic, ghanaian alternative",2017,2024,12,5,62671
3n6nRrxsFGe4J1ob6sTvxt,gingy & bordello,0,261,destroy techno,2012,2012,1,4,57
2zbmEUnjaFYtmQROyavXII,ancou,0,50,folk,2019,2023,5,3,23
1pQISwZDvQj06y2DzYECJo,evolve,14,1615,"deep downtempo fusion, future ambient",2008,2023,3,14,5586
1BeKRnkuMopeV8JuS1XLkh,jack canfield,1,2446,motivation,1995,1995,1,205,91
0ZWw19lGOoaPAL2mzLaUiu,brian charles,0,12,boston rock,1999,2020,2,1,7
2iw0KReAumSFZraMxhEugj,sick cycle,0,385,nz dnb,2015,2023,20,1,144
0qR2gOK1BntA7dX9FRbEz1,intestinal disgorge,8,2017,"cybergrind, goregrind, noisecore, pornogrind",2012,2021,6,29,1660
5xCqJdB2V3ZNfuxhiAJi2r,yael meyer,19,4420,mexican electronic,2004,2022,12,5,13139
0lVDep8L7rTDYPJ3XPitHL,maggers united,16,1842,fussball,2004,2022,10,5,8590
0uo6ltSYsMbp4go8nPQ80U,rick estrin & the nightcats,23,5145,harmonica blues,2009,2024,6,1,22234
1hCqIsNERHGFKDQ754m47q,heather woods broderick,24,9346,ambient folk,2009,2023,15,2,31555
6ic03BDzgHvxTmcdsLuJ2m,drop out venus,0,231,shiver pop,2012,2012,1,2,40
0mb9niCgBZePyuD8TgizEQ,aziola cry,0,279,deep progressive rock,2005,2021,3,3,25
4oPHvfZQgVrtbv5Sm5GFLa,bombecks,4,1379,"deutschrock, german oi",2013,2013,1,23,592
0HfxCluo7N2dhr4oRM0wBv,luke vibert,31,60485,"acid house, drill and bass, intelligent dance music, trip hop",2000,2023,20,3,76480
2Twjkh18hO9i1YHKqNOasm,simone & girlfunkle,0,364,perth indie,2012,2018,5,1,117
0chjB6OOhqkN5UG2Mwagvv,mike joseph,20,1449,"pop costarricense, reggae tico",2014,2024,17,1,6662
3uIiiV8GgFIOy8npURW5VQ,lmds,0,32,rap,2023,2023,1,4,10
6MOVhl3iJsaKBWDLZstsSB,earthquake,21,1790,black comedy,2022,2023,2,1,7160
4XUASVGS8vgp7oKCAiz6kU,odnu,3,47,house,2009,2024,14,4,488
5GuOAzaECEIkLY5IYf4NpW,valse triste,1,388,finnish hardcore,2002,2002,1,44,84
1f9M5vV2iGi320xdRAkW2K,henrik appel,1,377,stockholm indie,2018,2021,5,1,170
6ffXQvhKOKtVJyX5cDx5b9,erregung öffentlicher erregung,19,7823,"german indie, german post-punk, hamburg indie",2017,2023,11,5,9743
3wmni4FVQWpoPRn9fUbxS9,wolf king,8,6335,blackened hardcore,2016,2021,10,5,1450
62Qr6xBUFiFSOyhR4UKCKf,gender roles,23,13010,"brighton indie, english indie rock",2017,2021,4,5,18247
5OBTMnfGF3Rbhp9hZlXztH,tar hag,0,160,south carolina metal,2017,2021,3,6,23
4dAQ5VFw5nhwA6rTf3ENQ2,bears in trees,43,133087,pov: indie,2017,2024,20,5,143280
6uDyBKY3BaQWVB9waWSMEa,josephine philip,25,1225," christian , jazz , choir , contemporary ",2021,2023,4,1,21778
6h6jp2XsW3RvXdQs7Pfu4m,alyss,39,10914,uk alternative pop,2018,2024,20,1,222035
6OO01j5rLKCyPg4i3FuzIT,árbol,51,291153,argentine rock,1999,2024,20,1,1036650
1TEzDovIEXoxrAQZKVbY6N,ty nikdy,26,20461,"czech hip hop, czsk hip hop",2011,2023,9,1,19149
4KGPlF7eEnZRgR31GRtoor,ilkka alanko,12,1231,finnish pop,2009,2022,4,1,3697
0qVAQKgjUfw82KTe43p1tF,nina vais,2,1223,pop,2018,2024,13,3,217
5qIgda6U3dyeVbnEUkKbjY,the ceili family,1,86,ceilidh,2009,2022,3,2,97
1tXFYQZSAswt4JLB42lpye,sponge cola,55,1390740,"opm, pinoy reggae",2008,2023,20,1,1233568
4ujvWktT7I5RaDVWCiohjS,serious intention,4,782,diva house,1984,2020,5,4,1099
1r5DHOCllTrO7aekIeoQJc,lluther,2,425,rock,2006,2020,14,5,338
55coNbEHd5rBUgUIXyUVNW,holly near,17,6081,"contemporary folk, women's music",1982,2018,13,1,7700
0JD7mAhnai0DknHxHyGDIE,comiccon,25,4584,"hands up, nightcore",2007,2010,5,9,36339
0zmnkCTbAxYsZAMIqXEzfS,dosem,42,46701,"deep minimal techno, house, latin tech house, melodic house, minimal techno, progressive house, spanish techno",2013,2024,20,2,327321
2jvB5M73tBZlWybPmxIaw7,dariush,43,219914,classic persian pop,1995,2023,20,8,122035
4N51KpEQDIsbeCAgHtxij4,majella cullagh,10,59,classical soprano,1995,2019,12,58,1496
3LBQdZqI8FXkQ3J3AfFA3P,golpe seko,4,915,cuban alternative,2019,2023,20,1,125
5aQtLrPoPWxNFAs06tdf45,aillion,1,468,belarusian metal,2015,2021,13,2,116
